id,name,kind,latitude,longitude,belong_to
9042,instituto macapaense de ensino superior,instituition,,,2687
9043,escola de guerra naval,instituition,,,2144
9044,faculdade castelo branco,instituition,,,2728
9045,loughborough university,instituition,,,9671
9046,faculdade de ciencias sociais aplicadas de belo horizonte,instituition,,,2143
9047,faculdade de ciencias sociais aplicadas de sinop,instituition,,,3667
9048,faculdade de ciencias contabeis de ponte nova,instituition,,,2309
9049,faculdade senac minas,instituition,,,2556
9050,faculdade arquidiocesana de curvelo,instituition,,,2967
9051,faculdade da fundacao educacional aracatuba,instituition,,,2535
9052,centro superior de ensino e pesquisa de machado,instituition,,,3764
9053,escola de economia de sao paulo da fundacao getulio vargas,instituition,,,2151
9054,escola superior em meio ambiente,instituition,,,4634
9055,faculdade de ciencias medicas de campina grande,instituition,,,2444
9056,faculdade minas gerais,instituition,,,2143
9057,faculdade gennari e peartree,instituition,,,3348
9058,faculdade gama e souza,instituition,,,2144
9059,centro universitario celso lisboa,instituition,,,2144
9060,colegio militar do rio de janeiro,instituition,,,2144
9061,faculdade cal de artes cenicas,instituition,,,2144
9062,centro universitario herminio da silveira,instituition,,,2144
9063,conselho federal de medicina,instituition,,,2217
9064,faculdade sao bento do rio de janeiro,instituition,,,2144
9065,faculdade de ribeirao preto,instituition,,,2172
9066,faculdade sao jose,instituition,,,2144
9067,avm faculdade integrada,instituition,,,2173
9068,faculdade de ciencias do tocantins,instituition,,,3471
9069,centro universitario de itajuba,instituition,,,2266
9070,faculdade de educacao tecnologica do estado do rio de janeiro,instituition,,,2318
9071,escola superior nacional de seguros,instituition,,,2144
9072,faculdade de teologia umbandista,instituition,,,2151
9073,fatec cruzeiro prof waldomiro may,instituition,,,3326
9074,faculdade de educacao superior do parana,instituition,,,2207
9075,faculdade de ciencias e educacao sena aires,instituition,,,7921
9076,faculdade america latina,instituition,,,2356
9077,faculdade senai cetiqt,instituition,,,2144
9078,faculdade de ciencias e tecnologia de unai,instituition,,,4367
9079,faculdade teologica batista de brasilia,instituition,,,2217
9080,faculdades integradas campo grandenses,instituition,,,2144
9081,faculdade de tecnologia infnet rio de janeiro,instituition,,,2144
9082,faculdade de economia e financas do rio de janeiro,instituition,,,2144
9083,faculdade bezerra de araujo,instituition,,,2144
9084,faculdade arthur thomas,instituition,,,2188
9085,faculdade de ciencias da saude,instituition,,,3047
9086,escola superior de administracao e gestao,instituition,,,2185
9087,faculdade de engenharia sao paulo,instituition,,,2151
9088,faculdade de sao lourenco,instituition,,,2829
9089,faculdade albert einstein,instituition,,,2217
9090,instituto superior de educacao pro saber,instituition,,,2144
9091,faculdade metropolitana de guaramirim,instituition,,,5663
9092,escola superior de propaganda e marketing do rio de janeiro,instituition,,,2144
9093,faculdade geremario dantas,instituition,,,2144
9094,faculdade de tecnologia senac rio,instituition,,,2144
9095,faculdade de economia e financas do rio de janeiro,instituition,,,2144
9096,faculdade pinheiro guimaraes,instituition,,,2144
9097,faculdade cbes,instituition,,,2207
9098,faculdade paranaense,instituition,,,2207
9099,faculdade candido mendes de vitoria,instituition,,,2243
9100,faculdades integradas de vitoria,instituition,,,2243
9101,camara dos deputados,instituition,,,2217
9102,banco central do brasil,instituition,,,2217
9103,faculdade santa terezinha,instituition,,,2217
9104,instituto de ciencias exatas,instituition,,,2217
9105,faculdade teologica batista de brasilia,instituition,,,2217
9106,faculdade de tecnologia senai cimatec,instituition,,,2336
9107,faculdade fleming,instituition,,,2251
9108,instituto federal de educacao ciencia e tecnologia de pernambuco,instituition,,,2170
9109,faculdade santa helena,instituition,,,2170
9110,faculdade integrada de pernambuco,instituition,,,2170
9111,escola superior de marketing,instituition,,,2170
9112,centro de pesquisa aggeu magalhaes fiocruz,instituition,,,2170
9113,faculdade metodista de santa maria,instituition,,,2298
9114,faculdade de tecnologia darcy ribeiro,instituition,,,2257
9115,instituto federal de educacao ciencia e tecnologia de mato grosso,instituition,,,2659
9116,escola de estudos superiores de vicosa,instituition,,,2323
9117,faculdade de ciencias sociais aplicadas de cascavel,instituition,,,2252
9118,faculdade mato grosso do sul,instituition,,,2422
9119,fundacao universidade federal de mato grosso do sul,instituition,,,2422
9120,instituto unificado de ensino superior objetivo,instituition,,,2226
9121,fundo de defesa da citricultura,instituition,,,2199
9122,faculdade arthur sa earp neto,instituition,,,2476
9123,faculdade de tecnologia de piracicaba,instituition,,,2337
9124,faculdade salesiana dom bosco,instituition,,,2173
9125,faculdade maringa,instituition,,,2239
9126,faculdade de tecnologia de teresina,instituition,,,2350
9127,instituto catolico de estudos superiores do piaui,instituition,,,2350
9128,faculdade pio decimo,instituition,,,2464
9129,fundacao universidade federal de sergipe,instituition,,,5313
9130,faculdades integradas de botucatu,instituition,,,2149
9131,faculdade de rondonia,instituition,,,3158
9132,faculdade sudoeste paulista,instituition,,,2160
9133,faculdade eduvale de avare,instituition,,,2160
9134,faculdade de direito de varginha,instituition,,,2588
9135,escola superior de educacao fisica de jundiai,instituition,,,2303
9136,centro universitario padre anchieta,instituition,,,2303
9137,faculdade prisma,instituition,,,2589
9138,universidade regional de blumenau,instituition,,,2282
9139,faculdade dom alberto,instituition,,,2977
9140,faculdades integradas de caratinga,instituition,,,2203
9141,faculdade da regiao dos lagos,instituition,,,3188
9142,faculdade luciano feijao,instituition,,,3203
9143,centro universitario catolico salesiano auxilium,instituition,,,2535
9144,centro universitario toledo,instituition,,,2535
9145,universidade estadual de roraima,instituition,,,2860
9146,faculdade de direito do sul de minas,instituition,,,2465
9147,faculdade cenecista de joinville,instituition,,,2418
9148,faculdade escritor osman da costa lins,instituition,,,2645
9149,escola de ensino superior alternativo,instituition,,,5947
9150,faculdades integradas do vale do ribeira,instituition,,,3320
9151,faculdade de filosofia de passos,instituition,,,2894
9152,faculdade anhanguera de santa barbara,instituition,,,2280
9153,faculdade maria milza,instituition,,,2754
9154,faculdades integradas de navirai,instituition,,,4054
9155,faculdade adventista da bahia,instituition,,,3327
9156,faculdade mario schenberg,instituition,,,2767
9157,faculdade de ciencias contabeis de ponte nova,instituition,,,2309
9158,faculdade de filosofia ciencias e letras de piraju,instituition,,,2990
9159,instituto de ensino superior franciscano,instituition,,,6042
9160,centro de ensino superior de jatai,instituition,,,3002
9161,faculdade capivari,instituition,,,9690
9162,faculdade de educacao ciencias e artes dom bosco de monte aprazivel,instituition,,,2513
9163,centro universitario fundacao de ensino octavio bastos,instituition,,,2349
9164,faculdade de filosofia e ciencias humanas de goiatuba,instituition,,,2606
9165,faculdade de educacao fisica de barra bonita,instituition,,,2924
9166,faculdades da fundacao de ensino de mococa,instituition,,,2561
9167,faculdade de maua,instituition,,,2765
9168,centro universitario unirg,instituition,,,4489
9169,fundacao estadual de pesquisa agropecuaria,instituition,,,9688
9170,faculdade de ciencias sociais aplicadas de extrema,instituition,,,6367
9171,faculdade de sao bento,instituition,,,2151
9172,centro universitario capital,instituition,,,2151
9173,escola superior de artes celia helena,instituition,,,2151
9174,faculdade das americas,instituition,,,2151
9175,instituto do patrimonio historico e artistico nacional,instituition,,,2144
9176,fundacao de apoio a escola tecnica do estado do rio de janeiro,instituition,,,2144
9177,instituto nacional de educacao de surdos,instituition,,,2144
9178,instituto nacional de traumatologia e ortopedia,instituition,,,2144
9179,instituto nacional de cardiologia,instituition,,,2144
9180,faculdades integradas campo grandenses,instituition,,,2144
9181,centro universitario herminio da silveira,instituition,,,2144
9182,faculdade vicentina,instituition,,,2207
9183,faculdade fidelis,instituition,,,2207
9184,faculdades integradas espirito santenses,instituition,,,2243
9185,faculdades integradas sao pedro,instituition,,,2243
9186,faculdade anhanguera de brasilia,instituition,,,2217
9187,faculdade jesus maria jose,instituition,,,2217
9188,faculdade cidade do salvador,instituition,,,2336
9189,faculdade de ciencias da bahia,instituition,,,2336
9190,faculdades integradas olga mettig,instituition,,,2336
9191,faculdade sao salvador,instituition,,,2336
9192,faculdade helio rocha,instituition,,,2336
9193,faculdade vasco da gama,instituition,,,2336
9194,faculdade sao camilo,instituition,,,2143
9195,escola superior de teologia e espiritualidade franciscana,instituition,,,2175
9196,faculdades integradas teresa d avila,instituition,,,3137
9197,faculdade santa emilia de rodat,instituition,,,2299
9198,faculdade catolica de fortaleza,instituition,,,2257
9199,faculdade farias brito,instituition,,,2257
9200,faculdade sete de setembro,instituition,,,2257
9201,instituto federal de mato grosso,instituition,,,2659
9202,faculdade santa fe,instituition,,,2352
9203,instituto florence de ensino superior,instituition,,,2352
9204,instituto de estudos superiores do maranhao,instituition,,,2352
9205,faculdade tahirih,instituition,,,2173
9206,faculdade de saude ciencias humanas e tecnologicas do piaui,instituition,,,2350
9207,faculdades integradas dom pedro ii,instituition,,,2435
9208,faculdade de ciencias economicas do triangulo mineiro,instituition,,,2481
9209,faculdade de vila velha,instituition,,,2396
9210,faculdade de educacao de porto velho,instituition,,,3158
9211,faculdade de tecnologia de jahu,instituition,,,2437
9212,faculdade de tecnologia de taquaritinga,instituition,,,3254
9213,faculdade de direito de cachoeiro do itapemirim,instituition,,,2238
9214,instituto federal de educacao ciencia e tecnologia de roraima,instituition,,,2860
9215,faculdade paulista de servico social de sao caetano do sul,instituition,,,2388
9216,centro universitario de varzea grande,instituition,,,4594
9217,faculdade catolica de pouso alegre,instituition,,,2465
9218,centro universitario da fundacao educacional guaxupe,instituition,,,3767
9219,faculdade de ciencias medicas e paramedicas fluminense,instituition,,,3695
9220,faculdade de direito de itu,instituition,,,3151
9221,faculdade de ciencias biomedicas de cacoal,instituition,,,4522
9222,faculdades integradas de taquara,instituition,,,3325
9223,faculdade de administracao e artes de limeira,instituition,,,2229
9224,faculdade de ciencias humanas e sociais,instituition,,,3541
9225,faculdade de economia e processamento de dados de foz do iguacu,instituition,,,3024
9226,centro universitario luterano de ji parana,instituition,,,4374
9227,faculdade da aldeia de carapicuiba,instituition,,,3607
9228,faculdade educacional da lapa,instituition,,,3801
9229,faculdade montenegro,instituition,,,4592
9230,faculdade de ensino superior dom bosco,instituition,,,2183
9231,faculdade de formacao de professores da mata sul,instituition,,,3554
9232,faculdade de pimenta bueno,instituition,,,3944
9233,instituto municipal de ensino superior de assis,instituition,,,2393
9234,centro universitario de jales,instituition,,,2362
9235,faculdade de ciencias gerenciais,instituition,,,3461
9236,faculdade de aracruz,instituition,,,3351
9237,instituto de ensino superior e pesquisa,instituition,,,2980
9238,faculdade de educacao e ciencias gerenciais de sumare,instituition,,,4562
9239,faculdade ubaense ozanam coelho,instituition,,,2878
9240,faculdade sao tomas de aquino,instituition,,,3224
9241,associacao alberto santos dumont para apoio a pesquisa,instituition,,,3426
9242,escola de sociologia e politica de sao paulo,instituition,,,2151
9243,faculdade messianica,instituition,,,2151
9244,centro de pesquisa e desenvolvimento leopoldo americo miguez de mello,instituition,,,2144
