id,name,acronym,kind,latitude,longitude,belong_to
1454,instituto federal de sergipe,instituto federal de sergipe,instituition,,,1844
1455,instituto federal de educacao ciencia e tecnologia de brasilia,instituto federal de educacao ciencia e tecnologia de brasilia,instituition,,,1597
1456,faculdade de tecnologia de sao jose dos campos,faculdade de tecnologia de sao jose dos campos,instituition,,,1682
1457,faculdade de tecnologia de sao caetano do sul,faculdade de tecnologia de sao caetano do sul,instituition,,,1768
1458,universidade da integracao internacional da lusofonia afro brasileira,universidade da integracao internacional da lusofonia afro brasileira,instituition,,,2935
1459,instituto de ensino e pesquisa,instituto de ensino e pesquisa,instituition,,,1531
1460,instituto municipal de ensino superior de assis,instituto municipal de ensino superior de assis,instituition,,,1773
1461,escola superior de artes celia helena,escola superior de artes celia helena,instituition,,,1531
1462,faculdade de ciencias medicas da paraiba,faculdade de ciencias medicas da paraiba,instituition,,,1679
1463,escola superior de tecnologia e educacao de rio claro,escola superior de tecnologia e educacao de rio claro,instituition,,,1823
1464,instituto federal de educacao ciencia e tecnologia de mato grosso,instituto federal de educacao ciencia e tecnologia de mato grosso,instituition,,,2039
1465,faculdade de sao bento,faculdade de sao bento,instituition,,,1531
1466,faculdade de filosofia ciencias e letras de mandaguari,faculdade de filosofia ciencias e letras de mandaguari,instituition,,,2960
1467,faculdade eniac,faculdade eniac,instituition,,,1992
1468,faculdade de tecnologia termomecanica,faculdade de tecnologia termomecanica,instituition,,,1952
1469,faculdade terra nordeste,faculdade terra nordeste,instituition,,,4533
1470,centro universitario facvest,centro universitario facvest,instituition,,,1806
1471,faculdade uniao das americas,faculdade uniao das americas,instituition,,,2404
1472,faculdade maria milza,faculdade maria milza,instituition,,,2134
1473,faculdade palotina,faculdade palotina,instituition,,,1678
1474,faculdade de ciencias sociais e agrarias de itapeva,faculdade de ciencias sociais e agrarias de itapeva,instituition,,,2939
1475,faculdade iteana de botucatu,faculdade iteana de botucatu,instituition,,,1529
1476,instituto federal de educacao ciencia e tecnologia de roraima,instituto federal de educacao ciencia e tecnologia de roraima,instituition,,,2240
1477,instituto superior de educacao ceres,instituto superior de educacao ceres,instituition,,,1815
1478,faculdade integrada de pernambuco,faculdade integrada de pernambuco,instituition,,,1550
1479,instituto federal de educacao ciencia e tecnologia de pernambuco,instituto federal de educacao ciencia e tecnologia de pernambuco,instituition,,,1550
1480,centro universitario mauricio de nassau,centro universitario mauricio de nassau,instituition,,,1550
1481,faculdade de odontologia do recife,faculdade de odontologia do recife,instituition,,,1550
1482,faculdade marista,faculdade marista,instituition,,,1550
1483,fundacao universidade federal do vale do sao francisco,fundacao universidade federal do vale do sao francisco,instituition,,,2325
1484,instituto de medicina integral professor fernando figueira,instituto de medicina integral professor fernando figueira,instituition,,,1550
1485,faculdade nova roma,faculdade nova roma,instituition,,,1550
1486,associacao instituto de tecnologia de pernambuco,associacao instituto de tecnologia de pernambuco,instituition,,,1550
1487,faculdade boa viagem,faculdade boa viagem,instituition,,,1550
1488,centro universitario metodista bennett,centro universitario metodista bennett,instituition,,,1524
1489,unidade de ensino superior dom bosco,unidade de ensino superior dom bosco,instituition,,,1732
1490,fundacao universidade de pernambuco,fundacao universidade de pernambuco,instituition,,,1550
1491,centro universitario de patos de minas,centro universitario de patos de minas,instituition,,,2374
1492,faculdade asces,faculdade asces,instituition,,,1831
1493,faculdade integrada tiradentes,faculdade integrada tiradentes,instituition,,,1757
1494,faculdade santa fe,faculdade santa fe,instituition,,,1732
1495,faculdade damas da instrucao crista,faculdade damas da instrucao crista,instituition,,,1550
1496,faculdade de ciencias humanas de pernambuco,faculdade de ciencias humanas de pernambuco,instituition,,,1550
1497,instituto federal de educacao ciencia e tecnologia de alagoas,instituto federal de educacao ciencia e tecnologia de alagoas,instituition,,,1757
1498,faculdade de ciencias aplicadas e sociais de petrolina,faculdade de ciencias aplicadas e sociais de petrolina,instituition,,,2325
1499,faculdade do vale do ipojuca,faculdade do vale do ipojuca,instituition,,,1831
1500,faculdade sete de setembro,faculdade sete de setembro,instituition,,,1637
1501,instituto federal de educacao ciencia e tecnologia do sertao pernambucano,instituto federal de educacao ciencia e tecnologia do sertao pernambucano,instituition,,,2325
1502,focca faculdade de olinda,focca faculdade de olinda,instituition,,,2196
1503,fundacao de apoio a escola tecnica do estado do rio de janeiro,fundacao de apoio a escola tecnica do estado do rio de janeiro,instituition,,,1524
1504,faculdade santa catarina,faculdade santa catarina,instituition,,,1550
1505,abeu centro universitario,abeu centro universitario,instituition,,,3770
1506,faculdade metropolitana da grande recife,faculdade metropolitana da grande recife,instituition,,,2278
1507,centro de estudos e sistemas avancados do recife,centro de estudos e sistemas avancados do recife,instituition,,,1550
1508,faculdades integradas da vitoria de santo antao,faculdades integradas da vitoria de santo antao,instituition,,,2025
1509,university of victoria,university of victoria,instituition,,,1551
1510,faculdade de tecnologia de jaboticabal,faculdade de tecnologia de jaboticabal,instituition,,,1644
1511,faculdade integrado de campo mourao,faculdade integrado de campo mourao,instituition,,,2443
1512,faculdades integradas de cacoal,faculdades integradas de cacoal,instituition,,,3902
1513,faculdade de ciencias e tecnologias de campos gerais,faculdade de ciencias e tecnologias de campos gerais,instituition,,,1718
1514,centro universitario de varzea grande,centro universitario de varzea grande,instituition,,,3974
1515,faculdades unidas do vale do araguaia,faculdades unidas do vale do araguaia,instituition,,,4640
1516,escola superior batista do amazonas,escola superior batista do amazonas,instituition,,,1553
1517,centro universitario de ensino superior do amazonas,centro universitario de ensino superior do amazonas,instituition,,,1553
1518,universidade do estado do amapa,universidade do estado do amapa,instituition,,,2067
1519,faculdade metropolitana de manaus,faculdade metropolitana de manaus,instituition,,,1553
1520,centro universitario luterano de manaus,centro universitario luterano de manaus,instituition,,,1553
1521,instituto federal de educacao ciencia e tecnologia de rondonia,instituto federal de educacao ciencia e tecnologia de rondonia,instituition,,,4324
1522,jequie,jequie,city,-13.858,-40.084,155
1523,belo horizonte,belo horizonte,city,-19.817,-43.956,168
1524,rio de janeiro,rio de janeiro,city,-22.903,-43.208,169
1525,saquarema,saquarema,city,-22.92,-42.51,169
1526,cafelandia,cafelandia,city,-21.803,-49.61,170
1527,milano,milano,city,45.46427,9.18951,15
1528,aurora,aurora,city,-6.943,-38.968,156
1529,botucatu,botucatu,city,-22.886,-48.445,170
1530,maputo,maputo,city,-25.96553,32.58322,96
1531,sao paulo,sao paulo,city,-23.548,-46.636,170
1532,santiago,santiago,city,-33.45694,-70.64827,133
1533,delijan,delijan,city,33.9905,50.6838,68
1534,quito,quito,city,-0.22985,-78.52495,130
1535,carmo,carmo,city,-21.934,-42.609,169
1536,plymouth,plymouth,city,50.37153,-4.14305,9
1537,buenos aires,buenos aires,city,-34.61315,-58.37723,140
1538,cusco,cusco,city,-13.52264,-71.96734,136
1539,porto,porto,city,41.14961,-8.61099,19
1540,avare,avare,city,-23.099,-48.926,170
1541,moscow,moscow,city,55.75222,37.61556,69
1542,beziers,beziers,city,43.34122,3.21402,40
1543,puebla,puebla,city,19.04334,-98.20193,114
1544,borrazopolis,borrazopolis,city,-23.941,-51.588,171
1545,braga,braga,city,41.55032,-8.42005,19
1546,sao jose,sao jose,city,-27.615,-48.628,173
1547,coimbra,coimbra,city,40.20564,-8.41955,19
1548,veracruz,veracruz,city,19.18095,-96.1429,114
1549,fernandopolis,fernandopolis,city,-20.284,-50.246,170
1550,recife,recife,city,-8.054,-34.881,159
1551,victoria,victoria,city,48.43294,-123.3693,115
1552,ribeirao preto,ribeirao preto,city,-21.178,-47.81,170
1553,manaus,manaus,city,-3.102,-60.025,151
1554,rio grande,rio grande,city,-32.035,-52.099,172
1555,porto alegre,porto alegre,city,-30.033,-51.23,172
1556,cork,cork,city,51.89797,-8.47061,36
1557,peshawar,peshawar,city,34.008,71.57849,65
1558,cali,cali,city,3.43722,-76.5225,138
1559,rio branco,rio branco,city,-9.975,-67.81,147
1560,bogota,bogota,city,4.60971,-74.08175,138
1561,caracas,caracas,city,10.48801,-66.87919,141
1562,lima,lima,city,-12.04318,-77.02824,136
1563,cornelio procopio,cornelio procopio,city,-23.181,-50.647,171
1564,cordoba,cordoba,city,-31.4135,-64.18105,140
1565,santo andre,santo andre,city,-23.664,-46.538,170
1566,havana,havana,city,23.13302,-82.38304,125
1567,nova iguacu,nova iguacu,city,-22.759,-43.451,169
1568,londrina,londrina,city,-23.31,-51.163,171
1569,calarca,calarca,city,4.52949,-75.64091,138
1570,campos dos goytacazes,campos dos goytacazes,city,-21.754,-41.324,169
1571,itamari,itamari,city,-13.778,-39.684,155
1572,barcelona,barcelona,city,41.38879,2.15899,41
1573,evora,evora,city,38.56667,-7.9,19
1574,imphal,imphal,city,24.80805,93.9442,71
1575,franco da rocha,franco da rocha,city,-23.322,-46.727,170
1576,esslingen,esslingen,city,48.73961,9.30473,38
1577,sao carlos,sao carlos,city,-22.018,-47.891,170
1578,ponta grossa,ponta grossa,city,-25.095,-50.162,171
1579,araraquara,araraquara,city,-21.794,-48.176,170
1580,nagercoil,nagercoil,city,8.17731,77.43437,71
1581,chivilcoy,chivilcoy,city,-34.89566,-60.01667,140
1582,mossoro,mossoro,city,-5.188,-37.344,160
1583,caratinga,caratinga,city,-19.79,-42.139,168
1584,santiago de cuba,santiago de cuba,city,20.02472,-75.82194,125
1585,roubaix,roubaix,city,50.69421,3.17456,40
1586,trujillo,trujillo,city,-8.11599,-79.02998,136
1587,curitiba,curitiba,city,-25.428,-49.273,171
1588,chiclayo,chiclayo,city,-6.77137,-79.84088,136
1589,la plata,la plata,city,-34.92145,-57.95453,140
1590,boulogne billancourt,boulogne billancourt,city,48.83333,2.25,40
1591,pernik,pernik,city,42.6,23.03333,17
1592,formosa do oeste,formosa do oeste,city,-24.293,-53.313,171
1593,blackburn,blackburn,city,53.75,-2.48333,9
1594,challans,challans,city,46.84363,-1.87491,40
